usedcarskuid,loc,myear,body,transmission,fuel,km,ip,images,imgcount,threesixty,dvn,oem,model,variant,city,listed_price,discountvalue,utype,cartype,top_features,comfort_features,interior_features,exterior_features,safety_features,color,engine type,no of cylinder,valves per cylinder,valve configuration,turbo charger,super charger,length,width,height,wheel base,front tread,rear tread,kerb weight,gross weight,gear box,drive type,seats,steering type,turning radius,front brake type,rear brake type,top speed,acceleration,tyre type,doors,cargo volume,model_type_new,state,exterior_color,owner_type,fuel suppy system,compression ratio,alloy wheel size,max power delivered,max power at,max torque delivered,max torque at,bore,car_age,km_per_year,log_price,oem_target_enc,model_target_enc,city_target_enc,oem_freq_enc,model_freq_enc,city_freq_enc,brand_age,km_per_year_age,power_weight_ratio,predicted_price,residual,rule_violations,num_violations
611d1580-1847-46e7-a302-7814146bb841,hadapsar,2011,sedan,automatic,diesel,158156.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_whatsappimage2023_02_04at51053pm_21071675842170_1675842177.jpeg?imwidth=640'}],1,False,bmw 5 series 525d sedan,bmw,bmw 5 series,525d sedan,pune,1650000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'removable convertible top', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'smoke headlamps', 'roof rail']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'side air bag rear', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor']",grey,in-line engine,4.0,4.0,,True,True,4841.0,1846.0,1468.0,2888.0,1484.0,1496.0,1705.0,2315.0,8 speed,unknown,5.0,power,11.4,ventilated disc,ventilated disc,236.0,7.0,tubeless radial,4.0,520.0,used,maharashtra,grey,first,Common Rail Injection,,17.0,218.0,4400.0,450.0,2125.0,73.0,14,11296.849073679234,14.316286451937186,14.518165679909496,14.48488231884076,13.088104300808029,775,193,4821,203.25431951873296,158155.88703150928,0.1278592375366569,1369718.773683202,280281.2263167987,['high_price_high_km'],1
80841f5a-214d-47d8-b584-5d9b58bb9a83,hadapsar,2014,sedan,automatic,diesel,133273.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_whatsappimage2023_02_04at51214pm_21071675840995_1675841037.jpeg?imwidth=640'}],1,False,bmw 7 series 730ld,bmw,bmw 7 series,730ld,pune,3200000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'engine start stop button']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter', 'rear folding table', 'driving experience control eco', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'smoke headlamps']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'follow me home headlamps', 'rear camera', 'anti theft device']",blue,diesel engine,6.0,4.0,dohc,True,True,5219.0,2142.0,1481.0,3210.0,1611.0,1650.0,1066.0,1595.0,8 speed,rwd,5.0,power,6.25,disc,disc,250.0,6.2,tubeless radial,4.0,500.0,used,maharashtra,blue,first,Common Rail Injection,16.5,18.0,258.0,4000.0,560.0,1500.0,84.0,11,12115.716258439765,14.978661680269909,14.518165679909496,14.741999206383255,13.088104300808029,775,43,4821,159.69982247900447,133272.8788428374,0.2420262664165103,2585490.9322679867,614509.0677320156,['high_price_high_km'],1
22755a8c-c8a1-460f-8b87-8833258ecc0e,hadapsar,2017,suv,automatic,diesel,105023.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_whatsappimage2023_02_04at51727pm_21071675835025_1675835135.jpeg?imwidth=640'}],1,False,bmw x1 sdrive 20d xline,bmw,bmw x1,sdrive 20d xline,pune,2600000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'radio']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'engine start stop button', 'glove box cooling', 'voice control', 'steering wheel gearshift paddles', 'tailgate ajar', 'luggage hook and net', 'lane change indicator', 'drive modes']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'rear spoiler', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'automatic driving lights', 'roof rail']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device', 'speed sensing auto door lock', 'isofix child seat mounts', 'pretensioners and force limiter seatbelts', 'hill assist', 'impact sensing auto door lock', 'no of airbags']",white,diesel engine,4.0,4.0,dohc,True,True,4439.0,1821.0,1612.0,2670.0,1561.0,1562.0,1066.0,1595.0,8 speed,fwd,5.0,power,5.8,disc,disc,222.0,7.8,runflat,5.0,505.0,used,maharashtra,white,first,Common Rail Injection,16.5,17.0,188.0,4000.0,400.0,2125.0,84.0,8,13127.858590176764,14.77102238760702,14.518165679909496,14.34293666656106,13.088104300808029,775,164,4821,116.14532543927598,105022.86872141412,0.1763602251407129,2216533.639910218,383466.3600897808,['high_price_high_km'],1
3ab90bf0-88f4-47a4-a3bb-e3abe45987bd,,2014,sedan,automatic,diesel,102000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/1-2023/3592693/559362d1-0c51-4774-a4c4-93ab008ebf37.jpg'}],8,False,bmw 5 series 525d luxury line,bmw,bmw 5 series,525d luxury line,moradabad,1290000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button', 'voice control', 'steering wheel gearshift paddles']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'crash sensor', 'automatic head lamps', 'rear camera', 'anti theft device']",black,diesel engine,4.0,4.0,,True,True,4907.0,2102.0,1464.0,2968.0,1600.0,1627.0,1066.0,1595.0,8 speed,rwd,5.0,power,5.1,ventilated disc,ventilated disc,243.0,6.9,tubeless radial,4.0,350.0,used,uttar pradesh,black,third,Common Rail Injection,,18.0,218.0,4400.0,450.0,2000.0,73.0,11,9272.718842982871,14.070153551531352,14.518165679909496,14.48488231884076,12.87089921174411,775,193,12,159.69982247900447,101999.9072728116,0.2045028142589118,1763614.680700519,473614.680700518,['high_price_high_km'],1
9f0de711-b1a8-42ee-ae1d-585fc0200f2c,madurai,2013,sedan,automatic,diesel,130000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_6385b275aab6d_1669706357.jpg?imwidth=640'}],11,False,bmw 3 series 320d luxury line,bmw,bmw 3 series,320d luxury line,madurai,1800000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'sun roof', 'outside rear view mirror turn indicators']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'ebd', 'anti theft device']",red,diesel engine,4.0,4.0,dohc,True,True,4624.0,2031.0,1429.0,2810.0,1543.0,1583.0,1066.0,1595.0,8 speed,rwd,5.0,power,5.5,disc,disc,235.0,7.4,tubeless radial,4.0,480.0,used,tamil nadu,red,first,Common Rail Injection,,17.0,184.0,4000.0,380.0,2250.0,73.0,12,10833.32430556308,14.403297778421797,14.518165679909496,14.050710439893216,13.670690272640552,775,164,25,174.21798815891395,129999.89166675694,0.1726078799249531,1522182.9209615404,277817.0790384605,['high_price_high_km'],1
0e1f1a00-512f-4c06-a8a2-630a5faa8913,kolathur,2013,sedan,automatic,diesel,100011.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_64129dde32cfc_1678941662.jpg?imwidth=640'}],12,False,bmw 5 series 520d luxury line,bmw,bmw 5 series,520d luxury line,chennai,1450000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'smart access card entry', 'engine start stop button', 'voice control', 'steering wheel gearshift paddles']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'smoke headlamps']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device']",blue,diesel engine,4.0,4.0,dohc,True,True,4907.0,2102.0,1464.0,2968.0,1600.0,1627.0,1066.0,1595.0,8 speed,rwd,5.0,power,5.6,ventilated disc,ventilated disc,231.0,7.7,tubeless radial,4.0,520.0,used,tamil nadu,blue,first,Common Rail Injection,,18.0,190.0,4000.0,400.0,2125.0,73.0,12,8334.243054797455,14.187074804051692,14.518165679909496,14.48488231884076,13.449930966375751,775,193,879,174.21798815891395,100010.91665756944,0.1782363977485928,1771880.8031373506,321880.8031373504,['high_price_high_km'],1
278d513e-c19e-4c09-93db-864330cfc833,santacruz (east),2011,suv,automatic,diesel,135000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_img_6445_1201675515064_1675515088.jpg?imwidth=640'}],8,False,bmw x1 sdrive20d,bmw,bmw x1,sdrive20d,mumbai,1090000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'ebd', 'anti theft device']",white,sdrive20d diesel engine,4.0,4.0,,True,True,4477.0,2058.0,1545.0,2760.0,1501.0,1529.0,1066.0,1595.0,8 speed,rwd,5.0,power,5.8,ventilated disc,ventilated disc,205.0,7.9,tubeless radial,5.0,420.0,used,maharashtra,white,first,Common Rail Injection,,17.0,184.0,4000.0,380.0,2250.0,73.0,14,9642.85025510696,13.901689171636098,14.518165679909496,14.34293666656106,13.54115717680812,775,164,2856,203.25431951873296,134999.90357149745,0.1726078799249531,796600.0382773584,293399.96172264183,['high_price_high_km'],1
24af990d-9ebc-4ea4-9de7-a4e3d99217ee,gurgaon,2017,suv,automatic,diesel,112411.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_car_replace_bg_979df2b5-124c-4f7b-a263-e26581cd304b_1678459_116_1674022147.jpg?imwidth=640'}],21,True,bmw x5 xdrive 30d m sport,bmw,bmw x5,xdrive 30d m sport,gurgaon,4000000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button', 'steering wheel gearshift paddles', 'tailgate ajar', 'drive modes']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators', 'smoke headlamps', 'automatic driving lights', 'roof rail', 'heated wing mirror']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'passenger side rear view mirror', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device', 'speed sensing auto door lock', 'isofix child seat mounts', 'heads up display', 'pretensioners and force limiter seatbelts', 'hill descent control', 'impact sensing auto door lock']",alpine white,diesel engine,6.0,4.0,dohc,True,True,4886.0,1938.0,1762.0,2933.0,1644.0,1650.0,1066.0,1595.0,8 speed,4wd,5.0,power,6.4,ventilated disc,ventilated disc,230.0,6.9,runflat,5.0,650.0,used,haryana,alpine white,first,Common Rail Injection,,19.0,258.0,4000.0,560.0,2250.0,73.0,8,14051.357435803206,15.201805169084134,14.518165679909496,14.766669354393544,13.062889311872794,775,61,3235,116.14532543927598,112410.85948642564,0.2420262664165103,3527637.859815676,472362.1401843242,['high_price_high_km'],1
f32ada5e-8cbb-4c7f-8573-30a37ecd6deb,ghaziabad,2016,suv,automatic,diesel,156032.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_car_replace_bg_70e48dc8-beab-41ea-9f89-24e23b05a8d1_1666677_333_1672046601.jpg?imwidth=640'}],30,False,bmw x5 xdrive 30d m sport,bmw,bmw x5,xdrive 30d m sport,ghaziabad,2400000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button', 'steering wheel gearshift paddles', 'tailgate ajar', 'drive modes']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators', 'smoke headlamps', 'automatic driving lights', 'roof rail', 'heated wing mirror']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'passenger side rear view mirror', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device', 'speed sensing auto door lock', 'isofix child seat mounts', 'heads up display', 'pretensioners and force limiter seatbelts', 'hill descent control', 'impact sensing auto door lock']",white,diesel engine,6.0,4.0,dohc,True,True,4886.0,1938.0,1762.0,2933.0,1644.0,1650.0,1066.0,1595.0,8 speed,4wd,5.0,power,6.4,ventilated disc,ventilated disc,230.0,6.9,runflat,5.0,650.0,used,uttar pradesh,white,second,Common Rail Injection,,19.0,258.0,4000.0,560.0,2250.0,73.0,9,17336.869625700416,14.690979711984754,14.518165679909496,14.766669354393544,12.947701681020746,775,61,940,130.6634911191855,156031.82663130373,0.2420262664165103,2682953.9802879514,282953.9802879505,['high_price_high_km'],1
61296611-9119-4a18-a6d3-e87747d73b91,hyderabad,2017,sedan,automatic,diesel,112781.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_6358e21423424_1666769428.jpg?imwidth=640'}],11,False,bmw 3 series gt luxury line,bmw,bmw 3 series gt,luxury line,hyderabad,2200000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'rear acvents', 'navigation system', 'engine start stop button', 'glove box cooling', 'voice control', 'steering wheel gearshift paddles', 'tailgate ajar', 'luggage hook and net', 'lane change indicator', 'drive modes']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'rear spoiler', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'automatic driving lights', 'heated wing mirror']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device', 'speed sensing auto door lock', 'isofix child seat mounts', 'pretensioners and force limiter seatbelts', 'impact sensing auto door lock']",imperial blue brillant effect,twinpower turbo 4-cylinder diesel engine,4.0,4.0,dohc,True,True,4824.0,1828.0,1508.0,2920.0,1541.0,1581.0,1066.0,1595.0,8 speed,rwd,5.0,power,5.5,disc,disc,226.0,7.7,runflat,4.0,520.0,used,telangana,imperial blue brillant effect,first,Common Rail Injection,,18.0,188.0,4000.0,400.0,2125.0,73.0,8,14097.607377990778,14.603968372873895,14.518165679909496,14.689530525634549,13.314639926660108,775,35,1298,116.14532543927598,112780.85902392624,0.1763602251407129,2516155.427517003,316155.4275170034,['high_price_high_km'],1
